日期,市,市(县),站名,时间,水位,警戒水位,水势
2023-04-30,韶关市,新丰县,马头镇水位站,2023-04-3015时,131.47,,平
2023-04-30,韶关市,南雄市,凌江河,2023-04-3015时,264.26,,平
2023-04-30,韶关市,翁源县,芙蓉,2023-04-3015时,153.22,,落
2023-04-30,韶关市,乳源瑶族自治县,柳坑河,2023-04-3014时,0.22,,平
2023-04-30,韶关市,乳源瑶族自治县,深洞村委,2023-04-3015时,0.27,,平
2023-04-30,韶关市,乳源瑶族自治县,长溪村委,2023-04-3015时,369.20,,平
2023-04-30,韶关市,南雄市,黎口河道,2023-04-3015时,121.64,,平
2023-04-30,韶关市,乳源瑶族自治县,钓鱼台,2023-04-3015时,77.55,,涨
2023-04-30,韶关市,韶关市武江区,重阳,2023-04-3015时,62.50,,平
2023-04-30,韶关市,乳源瑶族自治县,侯公渡,2023-04-3015时,72.91,,平
2023-04-30,韶关市,韶关市武江区,龙归,2023-04-3015时,48.63,,落
2023-04-30,韶关市,韶关市武江区,多田,2023-04-3015时,95.86,,涨
2023-04-30,韶关市,曲江区,马坝,2023-04-3015时,56.86,,平
2023-04-30,韶关市,曲江区,樟市,2023-04-3015时,48.94,,平
2023-04-30,韶关市,翁源县,滃江,2023-04-3015时,94.36,,落
2023-04-30,韶关市,新丰县,新丰,2023-04-3015时,157.86,,落
2023-04-30,韶关市,新丰县,岳城,2023-04-3015时,144.58,,涨
2023-04-30,韶关市,乐昌市,三溪,2023-04-3015时,178.42,,落
2023-04-30,韶关市,韶关市浈江区,新韶,2023-04-3014时,52.60,,平
2023-04-30,韶关市,乐昌市,坪石(二),2023-04-3014时,149.82,,落
2023-04-30,韶关市,乐昌市,乐昌(二),2023-04-3014时,86.74,87.20,涨
2023-04-30,韶关市,南雄市,南雄(一),2023-04-3015时,118.62,,落
2023-04-30,韶关市,始兴县,小古菉,2023-04-3015时,103.81,,落
2023-04-30,韶关市,始兴县,江口(坝下),2023-04-3015时,83.17,,平
2023-04-30,韶关市,仁化县,乱石滩(大桥),2023-04-3015时,65.11,,平
2023-04-30,韶关市,仁化县,湾头坝下,2023-04-3015时,53.64,,涨
2023-04-30,韶关市,韶关市武江区,东河桥,2023-04-3015时,52.57,,平
2023-04-30,韶关市,韶关市武江区,韶关(二),2023-04-3015时,52.46,53.00,涨
2023-04-30,韶关市,曲江区,乌石,2023-04-3015时,36.84,,涨
2023-04-30,韶关市,南雄市,长市,2023-04-3015时,134.80,,平
2023-04-30,韶关市,南雄市,外溪,2023-04-3015时,184.70,,平
2023-04-30,韶关市,南雄市,苍石,2023-04-3015时,131.09,,落
2023-04-30,韶关市,始兴县,澄江,2023-04-3015时,264.85,,落
2023-04-30,韶关市,始兴县,司前,2023-04-3015时,213.10,,落
2023-04-30,韶关市,始兴县,禾花塘,2023-04-3015时,130.42,,平
2023-04-30,韶关市,始兴县,结龙湾,2023-04-3015时,134.54,,涨
2023-04-30,韶关市,始兴县,沈所,2023-04-3015时,99.14,,平
2023-04-30,韶关市,始兴县,始兴,2023-04-3015时,99.99,,落
2023-04-30,韶关市,仁化县,大坝,2023-04-3015时,77.04,,涨
2023-04-30,韶关市,仁化县,仁化(三),2023-04-3015时,89.02,,涨
2023-04-30,韶关市,仁化县,瑶山(坝上),2023-04-3015时,74.74,,涨
2023-04-30,韶关市,仁化县,瑶山(坝下),2023-04-3015时,68.28,,涨
2023-04-30,韶关市,仁化县,瑶山,2023-04-3015时,68.27,,涨
2023-04-30,韶关市,仁化县,东光,2023-04-3015时,136.77,,平
2023-04-30,韶关市,仁化县,蓝屋,2023-04-3015时,192.33,,落
2023-04-30,韶关市,仁化县,猴子坪,2023-04-3015时,96.52,,平
2023-04-30,韶关市,韶关市浈江区,高夫,2023-04-3015时,72.83,,落
2023-04-30,韶关市,韶关市浈江区,瑶前,2023-04-3015时,60.87,,落
2023-04-30,韶关市,乐昌市,三星坪,2023-04-3015时,154.90,,落
2023-04-30,韶关市,乐昌市,乐昌峡(下),2023-04-3015时,98.00,,涨
2023-04-30,韶关市,乳源瑶族自治县,桂头（水位）,2023-04-3015时,68.30,,涨
2023-04-30,韶关市,韶关市浈江区,犁市(二),2023-04-3015时,60.13,,涨
2023-04-30,韶关市,韶关市浈江区,西河桥,2023-04-3015时,52.55,,涨
2023-04-30,韶关市,乐昌市,麦坪,2023-04-3015时,153.61,,落
2023-04-30,韶关市,乐昌市,赤溪(四),2023-04-3015时,189.04,,落
2023-04-30,韶关市,乐昌市,田头（三）,2023-04-3015时,151.00,,落
2023-04-30,韶关市,乐昌市,后洞,2023-04-3015时,101.95,,涨
2023-04-30,韶关市,乐昌市,和村,2023-04-3015时,87.16,,平
2023-04-30,韶关市,乳源瑶族自治县,长潭,2023-04-3008时,,,落
2023-04-30,韶关市,翁源县,水口（翁源）,2023-04-3015时,124.86,,涨
2023-04-30,韶关市,翁源县,龙仙,2023-04-3015时,128.28,,落
2023-04-30,韶关市,翁源县,周陂,2023-04-3015时,122.70,,平
2023-04-30,韶关市,翁源县,下陂,2023-04-3015时,148.60,,平
2023-04-30,珠海市,珠海市香洲区,担杆头,2023-04-3015时,17.30,,平
2023-04-30,珠海市,珠海市斗门区,左扒口闸,2023-04-3015时,0.10,,平
2023-04-30,汕头市,汕头市潮阳区,港底村,2023-04-3015时,-0.27,,落
2023-04-30,汕头市,汕头市潮阳区,铜盂水闸,2023-04-3015时,0.39,,涨
2023-04-30,汕头市,汕头市潮阳区,神仙里,2023-04-3015时,0.35,,平
2023-04-30,汕头市,汕头市潮南区,上东浦,2023-04-3015时,0.00,,平
2023-04-30,汕头市,汕头市潮南区,西湖,2023-04-3015时,2.38,,平
2023-04-30,汕头市,汕头市潮南区,鹅地,2023-04-3015时,10.17,,落
2023-04-30,佛山市,佛山市顺德区,蚬沙(南华),2023-04-3015时,0.18,4.50,落
2023-04-30,佛山市,佛山市顺德区,容奇(二),2023-04-3015时,0.06,2.70,落
2023-04-30,佛山市,佛山市三水区,西南,2023-04-3015时,0.38,,涨
2023-04-30,佛山市,佛山市南海区,狮山,2023-04-3015时,0.48,,涨
2023-04-30,佛山市,佛山市南海区,三多,2023-04-3015时,0.35,4.90,落
2023-04-30,佛山市,佛山市南海区,民乐,2023-04-3015时,0.27,,落
2023-04-30,佛山市,佛山市禅城区,紫洞,2023-04-3015时,0.35,5.30,落
2023-04-30,佛山市,佛山市禅城区,沙口闸外,2023-04-3015时,0.37,,平
2023-04-30,佛山市,佛山市禅城区,澜石(小布),2023-04-3015时,0.35,4.00,落
2023-04-30,佛山市,佛山市南海区,新基,2023-04-3015时,0.18,,落
2023-04-30,佛山市,佛山市禅城区,沙口闸内,2023-04-3015时,0.23,,涨
2023-04-30,佛山市,佛山市禅城区,汾江,2023-04-3015时,0.25,,涨
2023-04-30,佛山市,佛山市南海区,五斗,2023-04-3015时,0.17,2.50,落
2023-04-30,佛山市,佛山市顺德区,勒竹,2023-04-3015时,0.13,,落
2023-04-30,佛山市,佛山市高明区,杨和,2023-04-3015时,0.22,,平
2023-04-30,佛山市,佛山市禅城区,季华立交,2023-04-3015时,0.01,,涨
2023-04-30,佛山市,佛山市禅城区,华宝隧道,2023-04-3015时,0.06,,落
2023-04-30,佛山市,佛山市禅城区,货站路,2023-04-3014时,0.02,,平
2023-04-30,佛山市,佛山市禅城区,汾江隧道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,季华隧道,2023-04-3015时,0.04,,平
2023-04-30,佛山市,佛山市三水区,沙头永乐路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,澜石三路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,文华公园,2023-04-3015时,0.04,,平
2023-04-30,佛山市,佛山市禅城区,裕和隧道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,天虹隧道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市高明区,三和路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市高明区,富湾小学,2023-04-3015时,0.01,,平
2023-04-30,佛山市,佛山市高明区,荷城广场,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市顺德区,德胜西路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市顺德区,金沙大道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市三水区,健力宝路,2023-04-3015时,0.03,,平
2023-04-30,佛山市,佛山市三水区,新华路,2023-04-3015时,0.03,,平
2023-04-30,佛山市,佛山市三水区,西青大道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市三水区,云东海,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市三水区,张边入口,2023-04-3015时,0.02,,平
2023-04-30,佛山市,佛山市禅城区,(三防)亚艺湖,2023-04-3015时,0.58,,落
2023-04-30,佛山市,佛山市禅城区,(三防)屈龙角涌,2023-04-3015时,0.78,,落
2023-04-30,佛山市,佛山市禅城区,(三防)大江涌,2023-04-3015时,0.73,,涨
2023-04-30,佛山市,佛山市禅城区,(三防)南北大涌,2023-04-3015时,0.20,,落
2023-04-30,佛山市,佛山市三水区,(三防)大棉涌,2023-04-3015时,0.15,,落
2023-04-30,佛山市,佛山市三水区,(三防)环山沟,2023-04-3015时,21.62,,平
2023-04-30,佛山市,佛山市三水区,(三防)海洲闸内,2023-04-3015时,1.72,,涨
2023-04-30,佛山市,佛山市三水区,大塘,2023-04-3015时,0.71,,涨
2023-04-30,佛山市,佛山市三水区,海丰村,2023-04-3015时,1.27,,落
2023-04-30,佛山市,佛山市三水区,黄塘,2023-04-3015时,0.38,,涨
2023-04-30,佛山市,佛山市三水区,芦苞(二),2023-04-3015时,0.62,9.50,涨
2023-04-30,佛山市,佛山市三水区,马口,2023-04-3014时,0.39,7.50,涨
2023-04-30,佛山市,佛山市三水区,三水(二),2023-04-3014时,0.36,7.50,涨
2023-04-30,佛山市,佛山市顺德区,甘竹(一),2023-04-3015时,0.23,4.80,落
2023-04-30,佛山市,佛山市高明区,尼教,2023-04-3015时,0.31,,涨
2023-04-30,佛山市,佛山市南海区,沧江,2023-04-3015时,0.25,,落
2023-04-30,佛山市,佛山市禅城区,塱沙路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,东海国际,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,佛山大桥南,2023-04-3015时,0.01,,平
2023-04-30,佛山市,佛山市禅城区,佛大北门,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,亲仁路,2023-04-3015时,0.02,,涨
2023-04-30,佛山市,佛山市禅城区,南善里,2023-04-3015时,0.00,,落
2023-04-30,佛山市,佛山市禅城区,汾江中路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,岭南天地,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,田边村,2023-04-3015时,0.01,,平
2023-04-30,佛山市,佛山市禅城区,佛山大道,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,陶瓷城,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,金澜南路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市禅城区,湖景路,2023-04-3015时,0.03,,平
2023-04-30,佛山市,佛山市禅城区,石头市场,2023-04-3015时,0.02,,平
2023-04-30,佛山市,佛山市禅城区,港口路,2023-04-3015时,0.08,,平
2023-04-30,佛山市,佛山市顺德区,府又社区,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市顺德区,文海隧道,2023-04-3015时,-0.01,,平
2023-04-30,佛山市,佛山市高明区,三达路,2023-04-3015时,0.00,,平
2023-04-30,佛山市,佛山市高明区,文峰西路,2023-04-3015时,0.01,,平
2023-04-30,江门市,恩平市,东成,2023-04-3015时,10.12,,平
2023-04-30,江门市,开平市,赤水,2023-04-3015时,4.25,,平
2023-04-30,江门市,恩平市,恩平,2023-04-3015时,98.51,,涨
2023-04-30,江门市,恩平市,潢步头,2023-04-3015时,3.96,,落
2023-04-30,江门市,台山市,白沙,2023-04-3015时,0.23,,涨
2023-04-30,江门市,台山市,响水潭,2023-04-3015时,0.13,,落
2023-04-30,江门市,鹤山市,双桥,2023-04-3015时,-0.66,,平
2023-04-30,江门市,开平市,沙塘,2023-04-3015时,0.30,,平
2023-04-30,江门市,鹤山市,宅梧镇河道,2023-04-3015时,17.39,,平
2023-04-30,江门市,恩平市,那吉镇河道,2023-04-3015时,25.13,,平
2023-04-30,江门市,鹤山市,沙坪,2023-04-3015时,1.30,,涨
2023-04-30,江门市,鹤山市,那水陂,2023-04-3015时,9.92,,平
2023-04-30,江门市,江门市新会区,大二口泵站,2023-04-3015时,0.05,,落
2023-04-30,江门市,江门市新会区,河口水闸,2023-04-3015时,-0.86,,涨
2023-04-30,江门市,鹤山市,龙头陂,2023-04-3015时,9.93,,平
2023-04-30,江门市,台山市,广海,2023-04-3015时,-0.16,,涨
2023-04-30,湛江市,吴川市,高岭拦河坝（下）,2023-04-3015时,4.79,,落
2023-04-30,湛江市,吴川市,高岭拦河坝下游,2023-04-3015时,4.59,,落
2023-04-30,湛江市,吴川市,鉴江拦河（上）,2023-04-3015时,0.21,,涨
2023-04-30,湛江市,雷州市,杨家,2023-04-3015时,0.77,,涨
2023-04-30,湛江市,吴川市,减洪河(三),2023-04-3015时,2.84,,涨
2023-04-30,湛江市,吴川市,博历,2023-04-3015时,2.96,,落
2023-04-30,湛江市,吴川市,大岸,2023-04-3015时,-0.07,,涨
2023-04-30,湛江市,遂溪县,遂溪河,2023-04-3015时,3.21,,落
2023-04-30,湛江市,湛江市赤坎区,军民闸（上）,2023-04-3015时,-0.54,,涨
2023-04-30,湛江市,湛江市霞山区,海滨水厂,2023-04-3015时,0.10,,落
2023-04-30,湛江市,湛江市霞山区,东堤,2023-04-3015时,0.00,,平
2023-04-30,湛江市,遂溪县,城月,2023-04-3015时,9.45,,落
2023-04-30,湛江市,雷州市,南渡河,2023-04-3015时,0.98,1.70,涨
2023-04-30,湛江市,雷州市,杜陵,2023-04-3015时,7.38,,平
2023-04-30,湛江市,雷州市,英利,2023-04-3015时,7.83,,平
2023-04-30,湛江市,雷州市,调风,2023-04-3015时,40.56,,落
2023-04-30,湛江市,徐闻县,迈文,2023-04-3015时,59.32,,平
2023-04-30,湛江市,廉江市,鹤地水库(运河口),2023-04-3015时,32.66,,平
2023-04-30,湛江市,廉江市,木岭闸,2023-04-3015时,12.26,,平
2023-04-30,湛江市,廉江市,缸瓦窑(三),2023-04-3015时,3.71,7.00,涨
2023-04-30,湛江市,廉江市,河水闸,2023-04-3015时,4.30,,涨
2023-04-30,湛江市,廉江市,吉水,2023-04-3015时,14.98,,平
2023-04-30,湛江市,廉江市,安铺,2023-04-3015时,-0.14,,落
2023-04-30,湛江市,廉江市,廉城,2023-04-3015时,0.03,,平
2023-04-30,湛江市,廉江市,瑞坡,2023-04-3015时,29.67,31.00,落
2023-04-30,湛江市,廉江市,高桥,2023-04-3015时,3.91,,落
2023-04-30,湛江市,廉江市,红江农场站,2023-04-3015时,17.61,,平
2023-04-30,湛江市,廉江市,那凌站,2023-04-3015时,42.56,,落
2023-04-30,湛江市,吴川市,板桥河板桥站,2023-04-3015时,0.53,,平
2023-04-30,湛江市,廉江市,良田水南桥站,2023-04-3015时,3.46,,平
2023-04-30,湛江市,雷州市,田东站,2023-04-3015时,0.89,,落
2023-04-30,湛江市,雷州市,松竹河北山仔站,2023-04-3015时,1.09,,平
2023-04-30,湛江市,雷州市,青铜水收获农场站,2023-04-3015时,54.17,,平
2023-04-30,湛江市,雷州市,雷高糖厂站,2023-04-3015时,15.27,,平
2023-04-30,湛江市,吴川市,梅菉(四),2023-04-3011时,2.76,4.80,涨
2023-04-30,茂名市,信宜市,径口,2023-04-3015时,161.58,,落
2023-04-30,茂名市,信宜市,怀乡（二）,2023-04-3013时,187.14,,落
2023-04-30,茂名市,信宜市,旺沙,2023-04-3015时,155.50,,落
2023-04-30,茂名市,信宜市,锦衣,2023-04-3015时,251.07,,落
2023-04-30,茂名市,信宜市,朱砂,2023-04-3015时,209.32,,落
2023-04-30,茂名市,信宜市,平塘,2023-04-3015时,229.98,,平
2023-04-30,茂名市,信宜市,白石,2023-04-3015时,275.52,,平
2023-04-30,茂名市,信宜市,车路底,2023-04-3015时,125.16,,涨
2023-04-30,茂名市,信宜市,思贺,2023-04-3015时,108.36,,涨
2023-04-30,茂名市,信宜市,大成河道站,2023-04-3015时,310.05,,落
2023-04-30,茂名市,信宜市,贵子河道站,2023-04-3015时,219.95,,平
2023-04-30,茂名市,电白县,新圩河道站,2023-04-3015时,19.13,,涨
2023-04-30,茂名市,高州市,云潭河道站,2023-04-3014时,67.96,,平
2023-04-30,茂名市,信宜市,北界河道站,2023-04-3014时,78.47,,平
2023-04-30,茂名市,高州市,大坡河道站,2023-04-3015时,131.94,,平
2023-04-30,茂名市,高州市,新垌河道站,2023-04-3015时,62.50,,平
2023-04-30,茂名市,高州市,秧地坡拦河坝闸,2023-04-3015时,31.18,,平
2023-04-30,茂名市,茂名市茂南区,车角山,2023-04-3015时,12.93,,落
2023-04-30,茂名市,茂名市茂港区,长山园,2023-04-3015时,13.60,18.40,落
2023-04-30,茂名市,茂名市茂南区,茂名,2023-04-3015时,6.69,9.00,落
2023-04-30,茂名市,茂名市茂南区,旧村,2023-04-3015时,5.91,,平
2023-04-30,茂名市,茂名市茂南区,白沙村,2023-04-3015时,5.05,,涨
2023-04-30,茂名市,高州市,河口,2023-04-3015时,95.48,,平
2023-04-30,茂名市,高州市,合石,2023-04-3015时,101.20,,落
2023-04-30,茂名市,高州市,良德水库(隧洞口),2023-04-3015时,48.45,,平
2023-04-30,茂名市,高州市,大拜,2023-04-3015时,96.41,,平
2023-04-30,茂名市,高州市,罗平,2023-04-3015时,38.49,,落
2023-04-30,茂名市,高州市,石骨水库(主渠),2023-04-3015时,61.47,,平
2023-04-30,茂名市,高州市,龙头坳,2023-04-3015时,80.71,,平
2023-04-30,茂名市,化州市,那务,2023-04-3015时,26.07,,平
2023-04-30,茂名市,化州市,文楼,2023-04-3015时,42.11,,涨
2023-04-30,茂名市,化州市,合江(二),2023-04-3015时,19.07,23.40,落
2023-04-30,茂名市,化州市,格塘,2023-04-3015时,8.39,,平
2023-04-30,茂名市,电白县,新河,2023-04-3015时,19.88,22.90,落
2023-04-30,茂名市,茂名市茂南区,袂花,2023-04-3015时,4.95,8.50,落
2023-04-30,茂名市,茂名市茂南区,名利闸,2023-04-3015时,4.84,,落
2023-04-30,茂名市,电白县,白沙仔,2023-04-3015时,1.99,,平
2023-04-30,茂名市,茂名市茂港区,水东,2023-04-3015时,-0.07,,平
2023-04-30,茂名市,信宜市,信宜,2023-04-3015时,70.72,,平
2023-04-30,茂名市,信宜市,十里,2023-04-3015时,52.24,,落
2023-04-30,茂名市,信宜市,双狮,2023-04-3015时,58.20,,落
2023-04-30,茂名市,高州市,潭头,2023-04-3015时,45.67,51.50,平
2023-04-30,茂名市,高州市,高州(四),2023-04-3015时,28.02,30.50,落
2023-04-30,茂名市,化州市,化州(城),2023-04-3015时,8.25,13.30,平
2023-04-30,茂名市,化州市,官桥,2023-04-3015时,13.16,,落
2023-04-30,茂名市,化州市,高岭拦河坝（上）,2023-04-3015时,8.19,,落
2023-04-30,肇庆市,肇庆市鼎湖区,丰乐堤围管理所（贝水）,2023-04-3015时,0.52,,平
2023-04-30,肇庆市,肇庆市鼎湖区,广利堤围管理所,2023-04-3015时,0.66,,平
2023-04-30,肇庆市,肇庆市鼎湖区,沙浦堤围管理所,2023-04-3015时,0.41,,平
2023-04-30,肇庆市,广宁县,春水,2023-04-3015时,13.66,,平
2023-04-30,肇庆市,高要市,新桥,2023-04-3015时,1.34,,平
2023-04-30,肇庆市,广宁县,牛岐,2023-04-3015时,29.49,,平
2023-04-30,肇庆市,肇庆市鼎湖区,长利涌,2023-04-3015时,5.88,,平
2023-04-30,肇庆市,肇庆市端州区,高要,2023-04-3015时,0.57,10.00,涨
2023-04-30,肇庆市,德庆县,佐岗,2023-04-3015时,16.15,,落
2023-04-30,肇庆市,高要市,水南,2023-04-3015时,26.89,,落
2023-04-30,肇庆市,封开县,封开江口,2023-04-3015时,4.51,,涨
2023-04-30,肇庆市,德庆县,德庆(二),2023-04-3015时,1.38,15.00,涨
2023-04-30,肇庆市,封开县,古榄,2023-04-3015时,23.96,,落
2023-04-30,肇庆市,封开县,金装,2023-04-3015时,41.24,,落
2023-04-30,肇庆市,封开县,莲都,2023-04-3015时,40.24,,平
2023-04-30,肇庆市,封开县,渔涝,2023-04-3015时,28.91,,落
2023-04-30,肇庆市,封开县,平凤,2023-04-3015时,9.43,,涨
2023-04-30,肇庆市,封开县,罗董,2023-04-3015时,35.37,,平
2023-04-30,肇庆市,封开县,南丰,2023-04-3014时,34.01,,落
2023-04-30,肇庆市,怀集县,长调,2023-04-3008时,462.00,,平
2023-04-30,肇庆市,怀集县,高塘,2023-04-3008时,,,落
2023-04-30,肇庆市,德庆县,小罗,2023-04-3015时,28.23,,落
2023-04-30,肇庆市,德庆县,高良,2023-04-3015时,41.40,,涨
2023-04-30,肇庆市,高要市,马鞍(高要),2023-04-3015时,4.63,,落
2023-04-30,肇庆市,高要市,白土,2023-04-3015时,2.80,,落
2023-04-30,肇庆市,四会市,威整,2023-04-3015时,42.55,,平
2023-04-30,肇庆市,怀集县,怀集(二),2023-04-3015时,48.96,50.00,涨
2023-04-30,肇庆市,广宁县,古水,2023-04-3015时,28.32,30.60,落
2023-04-30,肇庆市,四会市,四会,2023-04-3015时,7.73,10.80,涨
2023-04-30,肇庆市,怀集县,黄岗,2023-04-3015时,49.50,,平
2023-04-30,肇庆市,怀集县,大象(二),2023-04-3015时,1.55,,涨
2023-04-30,肇庆市,怀集县,凤岗,2023-04-3015时,73.43,,涨
2023-04-30,肇庆市,怀集县,甘洒,2023-04-3015时,47.00,,落
2023-04-30,肇庆市,怀集县,马池,2023-04-3015时,6.10,,落
2023-04-30,肇庆市,广宁县,湘下,2023-04-3015时,36.90,,平
2023-04-30,肇庆市,广宁县,上林,2023-04-3015时,72.23,,落
2023-04-30,肇庆市,广宁县,祝州,2023-04-3015时,9.69,,涨
